posicion_id,tema_id,rank,usuario,plataforma,fecha,texto,engagement
T27_P1,27,2,Twitter::wanditanara,Twitter,2025-11-10T13:57:07Z,"Nadie me va a enseñar a ser mamá , si hay algo que soy es muy buena cuidando, haciéndome cargo y educando . Mis hijas solo vieron mi canción y estuvieron con amiguitas de su edad en mi camarín donde no se escucha ni se ve nada . A los que quieren instalar mentiras como siempre trabajen de algo más digno que pedir dinero a un papá que hace 13 meses no se hace cargo de sus obligaciones para ensuciar a una mamá que si s",39576
T27_P1,27,3,Twitter::IBetancourtCol,Twitter,2025-01-26T22:52:34Z,"Pero quién voto por este Cantinflas peligroso. Verónica Alcocer debe darle otro taconazo 👠 en la cabeza porque se le acabaron los paseos a Miami. Pero nosotros estamos en mora de hacer lo mismo: el taconazo del 109 de la Constitución, porque se eligió haciendo trampa y acabó al país. A ver cuáles son los politiqueros de turno que le van a aceptar ministerios y contratos. Ya quedaron vetados para hacer negocios o tene",7734
T27_P1,27,4,Twitter::agusantonetti,Twitter,2025-05-23T15:28:42Z,"🇻🇪‼️ | URGENTE: LA DICTADURA VENEZOLANA ACABA DE SECUESTRAR A JUAN PABLO GUANIPA, MANO DERECHA DE MARIA CORINA MACHADO. GRAVÍSIMO.",5857
T27_P2,27,1,Twitter::DeniseMeadeG,Twitter,2025-07-30T00:27:06Z,"El #NarcoPresidenteAMLO quitó al osito Bimbo del pan y al tigre Toño de la Zucaritas, pero entregó el país al crimen organizado... es en serio?",24207
T27_P2,27,2,Twitter::DeniseMeadeG,Twitter,2025-10-28T19:46:28Z,"🚨 ¡LA CORRUPCIÓN DEL MAÍZ TIENE NOMBRE Y APELLIDO! 🚨 Altagracia Gómez: la asesora económica que decide el destino de millones de campesinos desde su escritorio corporativo. Mientras los agricultores bloquean carreteras desesperados, ella protege MINSA —su imperio tortillero— negándose al aumento de precios justos. Sheinbaum elige a su amiga oligarca sobre hambrientos productores. La máscara de Morena: ¡PURA FARSA! 💔🔥",14528
T27_P2,27,3,Twitter::PonchoGutz,Twitter,2025-03-06T00:38:42Z,"Viví en Michoacán en el sexenio de Calderón y sé que cuando sospechas que un político es narco lo último que haces es decirle narco porque amaneces sin lengua. El hecho de que un grupito de irresponsables puedan gritar ""narcopresidenta"" como si fuera cualquier cosa, demuestra que se saben con la libertad que no tendrían en el gobierno de una narcopresidenta. Sus irresponsables berridos son una falta de respeto para l",13591
T27_P2,27,4,Twitter::PonchoGutz,Twitter,2024-12-11T01:42:16Z,Mucha risa y todo pero en algún grupo de WhatsApp hay una tía panista enojadísima compartiendo este video.,9903
T27_P3,27,1,Twitter::IndiraKempis,Twitter,2025-11-02T15:14:28Z,"Ustedes creen que apagaron una voz. Pero Carlos Manzo, quien sabía que estaba arriesgándolo todo por su pueblo, acaba de encender a México. ¡FUERA el narcogobierno!",21124
T27_P3,27,2,Twitter::TeofimoLopez,Twitter,2025-07-02T00:30:40Z,"Estoy escuchando sobre el dinero por mi aparición en Honduras. Esto no es cierto, vengo a expensas de apoyar a mi pueblo de Honduras y crear conciencia sobre toda América Central, y la importancia de ser un campeón mundial para el pueblo. Qué Viva el Indio Lempira 🇭🇳🇲🇽 @radioglobo @radiohousehn @televicentrohn @AztecaDeportes",1426
T27_P3,27,3,Twitter::lorettaortiza,Twitter,2025-09-03T22:57:58Z,"Durante la Ceremonia Tradicional de Purificación del primero de septiembre, recibí el Bastón de Mando, de manos de Juan Gabriel del Ángel, representante del pueblo nahua de Maguey Maguaquite, en Chicontepec, Veracruz. Este símbolo ancestral, tallado en madera y adornado con elementos que evocan las raíces de México, representa poder, confianza y orgullo de los pueblos indígenas. Sus colores recuerdan la diversidad, l",1350
T27_P3,27,4,Twitter::Colina_CTCuba,Twitter,2024-11-20T00:22:55Z,"🇨🇺 A 87 años de su natalicio recordamos hoy a Tania la Guerrillera, la única mujer de la guerrilla del #Che, una joven que con solo 30 años entregó su vida a la causa libertaria de los pueblos de Latinoamérica. #CubaViveEnSuHistoria",802
T28_P1,28,1,Twitter::rossgellxr,Twitter,2025-03-06T02:00:47Z,a monica que inventou a teoria de que as mulheres ficam mais confortáveis em usar o cabelo natural quando se apaixonam e é recíproco,28787
T28_P1,28,2,Twitter::8DiPaula,Twitter,2025-06-20T19:15:21Z,MÔNICA SUPER HEROINA MÔNICA SUPER HEROINA MÔNICA SUPER HEROINA,12111
T28_P1,28,3,Twitter::coppolanos,Twitter,2025-02-22T13:50:55Z,"""Madre mía, Claudia, hija mía. Escúchame: estás buenísima, buenísima, buenísima"" / «La noche que coincidamos será de órdago»",9903
T28_P1,28,4,Twitter::DianaHuerfanita,Twitter,2025-07-31T23:21:57Z,Cocina delicioso Colabora en las pruebas de presupuesto Motiva a las personas Vela por una casa limpia y ordenada Incluye a la gente en la cocina Es divertida Y más… Señoras y señores: Dalílah Polanco!!!! 🤩 #LaCasaDeLosFamososMx #LaCasaDeLosFamososMx3,7268
T28_P2,28,1,Twitter::Frannkitoo_zn,Twitter,2025-09-11T12:25:44Z,"Mientras todos los medios se hacen los ciegos con respecto a todo lo que me están haciendo @tronco me va a ayudar con la visibilidad del tema. Los medios van a esperar a que me pase algo para visibilizar, es una locura. 🚨Todos a bancar el sanduber de hoy!",1707
T28_P2,28,2,Twitter::_javiercardenas,Twitter,2025-04-21T16:05:53Z,"Mónica García, la médica y madre, paga las guardias médicas a 1,05€ la hora. 📲Escucha el programa en http://javiercardenas.com o entra en cualquier plataforma de audio (Spotify, Ivoox, Amazon Music, Apple Podcast, Itunes) para escucharnos y no perderte ninguna de estas noticias que ningún otro medio te cuenta, que otros medios silencian… 🎁Ayúdanos a continuar formando parte de esta gran familia de soñadores entrando ",1532
T28_P2,28,3,Twitter::GRamirezF_D12,Twitter,2025-05-04T00:50:54Z,"Todos los días, a la misma hora, ella lo espera. Baja del tejado y se saludan, después salen a caminar... Han estado haciendo esto durante cinco años y no pertenecen al mismo propietario. Cómo empezó esta amistad, quizá una hermosa historia de amor?... nadie lo sabe.. ✨🐾🕊️❤️",1102
T28_P2,28,4,Twitter::monerohernandez,Twitter,2025-04-14T01:38:37Z,"Durante décadas, el país estuvo en manos de una pandilla de maleantes que tomaron el gobierno como un botín. Ejemplo de ello es lo que hicieron en el Infonavit. En #ChamucoTV hablamos de ello con su director @OctavioRomero_O. 20 horas, por @Canal22:",984
T29_P1,29,1,Twitter::medicenlajoaqui,Twitter,2025-11-01T01:38:38Z,"Te vi desarmarte de dolor, tocar el fondo más profundo que conociste mientras hacían leña de el árbol caído y mantener la dulzura intacta. Fue difícil para mí y casi imposible lograr desenvolverme en esta canción sin tener sensible el corazón, ganitas de llorar y un orgullo inmenso. Nunca me va a alcanzar la gratitud por el bien que trajiste a mi vida. Te amo Martina ❤️🥹",71492
T29_P1,29,2,Twitter::wanditanara,Twitter,2025-11-10T13:57:07Z,"Nadie me va a enseñar a ser mamá , si hay algo que soy es muy buena cuidando, haciéndome cargo y educando . Mis hijas solo vieron mi canción y estuvieron con amiguitas de su edad en mi camarín donde no se escucha ni se ve nada . A los que quieren instalar mentiras como siempre trabajen de algo más digno que pedir dinero a un papá que hace 13 meses no se hace cargo de sus obligaciones para ensuciar a una mamá que si s",39576
T29_P1,29,3,Twitter::medicenlajoaqui,Twitter,2025-11-01T20:43:48Z,"Lucas, no sabes lo que valoro que me hayas prestado tanta atención, el abrazo que es para mí este tw. Te juro que tenía pánico, porque solo bailo hace un año y medio y se muy bien el nivel de baile que maneja tini y el elenco de talentosos que están con ella. Pero nada era tan importante como que todo salga como ella lo soñó. 🥹",30947
T29_P1,29,4,Twitter::Guillogo_,Twitter,2024-12-08T21:38:29Z,"Debería estar celebrando el cumpleaños de mi mamá, Patricia Roisinblit. La dictadura la secuestró el 6/10/78, embarazada de mí. Me dio la vida y, por 3 días, todo su amor. Luego me la arrebataron. Su ausencia duele cada día. Feliz cumple, mamá. Que mi amor te alcance donde estés",22724
T29_P2,29,1,Twitter::DiloConPerritos,Twitter,2025-04-02T03:40:50Z,"Gomita fue una perrita rescatada en la Ciudad de México que marcó la historia de Panati, una panadería ambulante. Su presencia no solo atrajo clientes, sino que también cambió la vida de Jorge, su dueño, al ayudarlo a superar un padecimiento de toda su vida. 🧵",16326
T29_P2,29,2,Twitter::LillyTellez,Twitter,2025-04-02T18:45:50Z,"¡Dios mío! 🙏 Que Descanse en Paz, la Señora Teresa González Murillo. Otra madre buscadora agredida por criminales. Ruego a Dios que se reencuentre con su hijo en el cielo. México llora 😢",12330
T29_P2,29,3,Twitter::_PonchoDeNigris,Twitter,2024-12-18T15:22:24Z,Yo llegando a levantarles el evento y me hacen esto y todavía se hacer victimas !!! Jajajaa @Telemundo hay niveles y MEXICO ESTÁ EN OTRO NIVEL. DEBUT Y DESPEDIDA CON ESTA GENTE. 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽 todavía la meten a hacerme mierda y como no le salió el tiro pues empieza la campaña de desprestigio. NOS ESPERAMOS A MÉXICO AQUÍ ESTÁ MUY RARO TODO.,10110
T29_P2,29,4,Twitter::cultura_mx,Twitter,2025-02-17T21:04:55Z,"La Secretaría de Cultura del Gobierno de México lamenta el fallecimiento de Yolanda Yvvone Montes Farrington, mejor conocida como “Tongolele”, bailarina, actriz y figura importante en la Época de Oro del cine mexicano. De raíces mexicanas, hizo su debut en el cine en 1947 con la película ""Nocturno de amor"" y compartió escena en más de 20 películas con figuras como Germán Valdés ""Tin Tan"" en ""El rey del barrio"", y tra",6113
T29_P3,29,1,Twitter::Tania_Tagle,Twitter,2024-12-07T23:03:46Z,"Llevo cinco años siendo madrastra, tengo dos hijos más. Todxs somos una sola familia que se extiende por varias casas. No hay otra forma de verlo. ¿Cómo podrías estar con un hombre que no pone a su propia hija antes que a nadie? ¿Cómo te atreves a pedir eso en primer lugar?",14220
T29_P3,29,2,Twitter::JuanGrabois,Twitter,2025-01-17T23:05:56Z,"Milagro nueve años presa por construir 9000 viviendas. Un año en prisión por cada mil familias que ayudó. Con enorme solidaridad frente a la injusticia, te digo, flaca, valió la pena. Recordalo todos los días: valió la pena cada ofensa, cada mentira, cada día presa. Como sabés porque lo sufriste, vivir en la calle es como vivir en una cárcel con las puertas abiertas. Vos liberaste a miles. Te quiero.",5599
T29_P3,29,3,Twitter::_ElenaRios,Twitter,2024-12-09T18:55:50Z,"Hoy se cumplen 5 años y 3 meses desde que me intentaron #MatarConÁcido. Él es Juan Antonio #VeraHernández, conocido como #TonyVera. Las autoridades de #Oaxaca nunca lo han podido aprehender, sigue PRÓFUGO DE LA JUSTICIA. #PorFavor ayúdame a compartir su rostro para encontrarlo. Solo pido #Justicia. Mientras tanto, su padre, Juan Antonio, #VeraCarrizal, Ruben #LoaezaCharrez y Ruvicel #HernándezRíos se encuentran en Pr",3931
T29_P3,29,4,Twitter::raven__darkness,Twitter,2025-09-18T15:59:22Z,"@juan_bados la madre de la nena declaró que su hija tenía un novio de nombre David, ella y él tenían dos tatuajes a juego, se la pudo reconocer únicamente por el tatuaje que ella tenía ya que se lo hizo a los 13 años. Desde hace un año estaba desaparecida, pero en contacto con sus amigos",2855
T30_P1,30,1,Twitter::robichuit,Twitter,2025-04-21T00:05:26Z,Estas líneas de Tom. Mamita. Tan simple. Una sola vez me sentí así. Fue una mierda absoluta.,10906
T30_P1,30,2,Twitter::martinabarkin,Twitter,2025-02-04T22:08:06Z,- no quiero verlo me voy a la playa + por favor montoya - buena venga lo voy a ver contigo venga,10739
T30_P1,30,3,Twitter::DomundiTV,Twitter,2025-05-11T05:02:06Z,“โทมัส” @tthomastc และ “ก้อง” @kongjiro_ พร้อมแล้วสำหรับ mami Sweet Time in Huahin with Thomas-Kong Day 2 ✨️ #MAMIxThomasKonginHuahin,9284
T30_P1,30,4,Twitter::ojocolombia2026,Twitter,2025-09-11T22:33:29Z,🇨🇴 Alguien le puede explicar a Colombia ❓ Porque VERÓNICA ALCOCER puede invadir el carril de Transmilenio con Su escolta de 6 camionetas Toyota. Alguna explicación ❓,7714
T30_P2,30,1,Twitter::eveyhugo96,Twitter,2025-02-22T23:35:22Z,"Por favor únete! Si no lo deseas por favor cero comentarios negativos y groseros! Dios te salve, María, llena eres de gracia, el Señor es contigo, bendita tú eres entre todas las mujeres y bendito es el fruto de tu vientre, Jesús. #OremosporPapaFramcisco",10303
T30_P2,30,2,Twitter::AnniaGomezNL,Twitter,2025-02-02T21:11:53Z,"No, Presidenta, los mexicanos no necesitamos que nos explique qué tiene que hacer el gobierno de EEUU contra sus grupos delictivos allá. Necesitamos que usted nos explique qué hará para defender a México ante esta amenaza de guerra comercial, qué pasa con todos los productores que se verán afectados por esta imposición de aranceles. No necesitamos que nos diga que EEUU tiene que cuidar a sus jóvenes; necesitamos que ",6638
T30_P2,30,3,Twitter::Tyche78Tyche,Twitter,2025-03-29T15:56:49Z,"🍿🍿UN EGÓLATRA MEZQUINO! Agradezco me ayuden a compartir, anoche me inspiré y la escribí. Gracias a @julianavasquez por su ayuda en este video👏🏻👏🏻. Esta es por ti mi Medellín.",5898
T30_P2,30,4,Twitter::chicacarpincho,Twitter,2025-09-27T02:24:12Z,"ay que tikitita que es tu mano, a ver dame tu manito por favor, por favor, quiero comparar, dale moski no seas malooooooo, es que yo tengo la mano grande, TENGO DEDOS LARGOS, la tuya es tikitita NNOOOOooooooooooooooooooooo",4494
T30_P3,30,1,Twitter::Tania_Tagle,Twitter,2024-12-07T23:03:46Z,"Llevo cinco años siendo madrastra, tengo dos hijos más. Todxs somos una sola familia que se extiende por varias casas. No hay otra forma de verlo. ¿Cómo podrías estar con un hombre que no pone a su propia hija antes que a nadie? ¿Cómo te atreves a pedir eso en primer lugar?",14220
T30_P3,30,2,Twitter::eternapancito,Twitter,2024-11-01T23:38:56Z,Sylvia Plath tenía razón Alejandra Pizarnik tenía razón Virginia Woolf tenía razón Alfonsina Storni tenía razón Anne Sexton tenía razón Misuzu Kaneko tenía razón La verdad siempre viene después,12428
T30_P3,30,3,Twitter::MPinobernardo,Twitter,2025-04-14T11:36:01Z,"Nunca habló contenta de su vida de casada y de madre como de su vida de ""miñona"". Para ella el hogar fue mucho más opresivo y explotador que ser sirvienta. Ahora vienes y me dices que la mujer no quiere trabajar, que prefiere estar en casa pariendo y criando... No va a colar.",6858
T30_P3,30,4,Twitter::eternapancito,Twitter,2025-05-26T02:07:04Z,"Haga patria, practique la ternura, escuche atentamente a sus hermanos y hermanas, visite las casas de sus amigos, pida perdón antes que sea tarde, sea obediente a su corazón. Haga patria, reivindique el cariño y tenga esperanza que todo esto será mejor.",5947
T31_P1,31,1,Twitter::nancy_contra,Twitter,2025-09-19T17:17:51Z,"Además de honrar a las víctimas de los sismos de 1985 y 2017, es importante recordar los fraudes periodísticos: en 1985, Televisa inventó a ‘Monchito’, un supuesto niño atrapado en los escombros; en 2017, varios 1/2s crearon a ‘Frida Sofía’ p/ ocultar la inacción del PRI gobierno",3934
T31_P1,31,2,Twitter::MafeCarrascal,Twitter,2025-08-03T19:41:08Z,"Señor @diegomolanovega, yo soy una madre soltera y no dependo de ningún hombre para darle sustento a mi hija, tampoco estoy buscando pareja para garantizarle un futuro. Trabajo fuertemente y bajo muchas barreras y amenazas del sistema, pero lo soy porque quise, y bajo privilegio, sin embrago, la mayoría de las madres solteras lo son forzadas por hombres irresponsables que las abandonan o por el conflicto que les mata",3902
T31_P1,31,3,Facebook::Mónica Villarreal,Facebook,2026-04-02T07:40:54Z,"Damos un paso importante para mejorar nuestros servicios: incorporamos una nueva canastilla de 15 metros que fortalecerá el trabajo en alumbrado público 💡

Con ella iniciamos la modernización en avenidas principales con luminarias de 150 watts, mejorando la visibilidad y seguridad. Las actuales se reubicarán en calles secundarias para optimizar recursos.

También podremos dar mantenimiento a los postes, incluyendo su",3754
T31_P1,31,4,Twitter::rocionahle,Twitter,2024-12-13T02:43:49Z,"Con la puesta en marcha del programa ""Camionetitas de la Salud"", 🚑 vamos a llevar medicamentos a las zonas más necesitadas, recorriendo el estado con 11 rutas de atención prioritaria. #PorAmorAVeracruz, continuamos el proyecto de transformación.❤️",3150
T31_P2,31,1,Twitter::PedroSanchezCol,Twitter,2025-05-03T22:17:55Z,"Golpe quirúrgico al narcotráfico: En #Mosquera, #Nariño inhabilitamos una avioneta, una pista clandestina y un laboratorio al mando de alias Tío, pieza clave en el envío de cocaína a EE. UU. Con esta acción desactivamos su capacidad de operación y rompimos el eslabón logístico que les permitía: •Mover hasta 5 toneladas de droga al mes. •Se Destruyó: 100 kg de base de coca 480 kg de hoja 700 galones de insumos líquido",4074
T31_P2,31,2,Twitter::Incorru47125032,Twitter,2025-11-10T00:58:43Z,"Señores de La Granja, San Joaquín, Ñuñoa, Macul, Providencia y Santiago. Esta doña, aunque pudiendo, nunca hizo nada por ustedes. Cumplan con su deber y no le den el voto a esta mala persona. Chile necesita gente buena para seguir avanzando hacia una sociedad más justa. Fin.",2106
T31_P2,31,3,Twitter::PedroSanchezCol,Twitter,2025-09-01T22:52:47Z,"¡𝐂𝐀𝐄 𝐀𝐋𝐈𝐀𝐒 ‘𝐒𝐓𝐈𝐕𝐄𝐍’, 𝐂𝐀𝐁𝐄𝐂𝐈𝐋𝐋𝐀 𝐀𝐋 𝐒𝐄𝐑𝐕𝐈𝐂𝐈𝐎 𝐃𝐄 𝐀𝐋𝐈𝐀𝐒 ‘𝐌𝐎𝐑𝐃𝐈𝐒𝐂𝐎’ 𝐄𝐍 𝐄𝐋 𝐂𝐀𝐔𝐂𝐀! En una operación ofensiva en la vereda Llano Grande, El Tambo, Cauca, se neutralizó a alias ‘Stiven’, cabecilla de los criminales del grupo armado ‘Carlos Patiño’ al servicio de alias ‘Mordisco’. Con él cae parte de la estructura que pretendía sembrar miedo en la región. Este resultado es fruto de la coordinación de nuestras Fuerzas: @COL_EJE",2035
T31_P2,31,4,Twitter::PedroSanchezCol,Twitter,2025-11-01T01:02:59Z,"𝐄𝐍 𝐓𝐔𝐌𝐀𝐂𝐎 | 𝐃𝐄𝐒𝐓𝐑𝐔𝐈𝐃𝐀𝐒 𝟔,𝟓 𝐓𝐎𝐍𝐄𝐋𝐀𝐃𝐀𝐒 𝐃𝐄 𝐄𝐗𝐏𝐋𝐎𝐒𝐈𝐕𝐎𝐒 En una operación conjunta, nuestras @FuerzasMilCol apoyados con nuestra @PoliciaColombia destruyeron un material de guerra del grupo ilegal Coordinadora Nacional del Ejército Bolivariano (CNEB), que representaba una grave amenaza para las comunidades del Pacífico. La acción, hace parte del acuerdo que adelanta el @ComisionadoPaz con la CNEB, y fue desarrollada en la ",1749
T31_P3,31,1,Twitter::@DiazCanelB,Twitter,2025-12-17T02:19:12Z,"Nuestro enérgico rechazo al bloqueo naval del gobierno de #EEUU a #Venezuela. Apoyamos firmemente al presidente Nicolás Maduro, a la Revolución Bolivariana y Chavista y a su Unión Popular-Militar. Nuestro total respaldo al comunicado publicado por el Gobierno venezolano.",10026
T31_P3,31,2,Twitter::ghitis,Twitter,2025-05-16T21:00:06Z,"¡El Cambio! Una burla resumida en tres actos (pero son muchos más) Primer Acto: Petristas ayer: Hace bien el presidente en sacar a Benedetti y Sarabia del gobierno. Petristas hoy: Hace bien el presidente en tener a Benedetti y Sarabia en el gobierno. --------------------------------------- Segundo Acto: Petristas ayer: Leyva es un gran canciller y defensor de la paz. Petristas hoy: Leyva es un mentiroso, un infiltrad",2965
T31_P3,31,3,Twitter::lamiraecuador,Twitter,2025-04-10T19:48:40Z,"¡LA TENDENCIA ES IRREVERSIBLE! Portales troll financiados por el gobierno, tales como @ElPortalEcu, @UrgenciaEcu @LaNapleEcua y otros más, empezaron a difundir información falsa y sucia tras la confirmación de Jan Tópic de apoyar a @LuisaGonzalezEc",1774
T31_P3,31,4,Twitter::lamiraecuador,Twitter,2025-01-16T01:08:00Z,"¡A COMBATIR LA INSEGURIDAD! @LuisaGonzalezEc, durante una entrevista, expresó su admiración por Jan Tópic, destacó su capacidad para aportar en temas de seguridad y hasta consideró incluirlo en su gobierno como Ministro del Interior o Ministro Coordinador de la Seguridad",1539
T32_P1,32,1,Twitter::marianabtch,Twitter,2025-01-25T08:40:12Z,"¡Buenas buenas! y regresamos con la hermosa Nueva Escuela Mexicana, porque si pensaban que el circo de horrores se había terminado, andan muy equivocados. Sírvase una jarra de ☕️ y hoy si, póngale un chorro de tequila 🍷porque le garantizo que lo va a necesitar",11949
T32_P1,32,2,Twitter::gloriadavila90,Twitter,2025-03-14T10:41:55Z,"Se imagina cuantas vidas se hubieran salvado si el viejo guango pendejo del macuspano hubiera hecho su trabajo y en lugar de abrazar a la delincuencia hubiera abrazado a las víctimas, pero tenía demasiados compromisos con ellos y desafortunadamente cientos o quizá miles de inocentes pagaron con su vida el pacto que él hizo con los criminales.",10563
T32_P1,32,3,Twitter::elchukytipau,Twitter,2024-12-05T02:40:43Z,"@BeautyOfertasMx Mas que mi intuición fue la de mi mamá. Cuándo tenía 7 años un amigo me invito a pescar con su papá, íbamos a ir en un moto taxi al lago pero mi mamá no quiso yo insistí al punto de llorar y hacer berrinches pero mi mamá no quiso, decía que no se sentía cómoda +",5363
T32_P1,32,4,Twitter::progrestonnn,Twitter,2025-03-14T07:15:48Z,"Mónica García: ""Había dentro del Gobierno un runrún de que iba a haber casi una negligencia. La pésima gestión ha llevado a 7.200 personas a morir de manera indigna"". Médica y madre se dió de baja en lo más duro de la pandemia. Por si alguien ya no lo recuerda.",4718
T32_P2,32,1,Twitter::VivoenMarte2,Twitter,2025-06-11T00:18:17Z,Sicario mugroso del Grupo Lince del Cartel del Golfo de #Matamoros #Tamaulipas en el estado de #SanLuisPotosí que anda contento porque los están mandando a #Tanquian sin paga y comer pura sopa Maruchan.,3372
T32_P2,32,2,Twitter::VivoenMarte2,Twitter,2025-04-22T18:14:08Z,"Este mugroso es el mentado ""Daniel 35"" del grupo narco terrorista de los ""Chucky's"" de la narco terrorista organización del Cartel Del Noreste/Zetas de #NuevoLaredo #Tamaulipas Es el que sale con el equipo puesto y disparando con una arma larga, al parecer esto fue grabado en un enfrentamiento. Créditos de información y material: @VsCdn60657",3166
T32_P2,32,3,Twitter::VivoenMarte2,Twitter,2025-05-23T22:12:42Z,"Convoy de vehículos tipo ""mounstro"" de la operativa Toros de los Metros/Primisa #CJNG esto en #Tamaulipas o #NuevoLeón (vídeo reciente)",2441
T32_P2,32,4,Twitter::tatious_,Twitter,2025-09-27T22:49:59Z,La Policía de Patricia Bullrich REPRIME a la MAMÁ de MORENA y a los narcos NADA. Le acaban de MATAR a su hija. BASURAS. ES CLARO: SON EL NARCO ESTADO. GOBIERNAN PARA LOS NARCOS.,1619
T32_P3,32,1,Twitter::miss_moxxa92,Twitter,2025-04-24T02:45:58Z,Jajajaja 😂jajajaja 😂jajajaja 😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 👇🏻👇🏻👇🏻🤷🏼 ♀️👇🏻👇🏻👇🏻🤷🏼 ♀️👇🏻👇🏻👇🏻🤷🏼 ♀️,4006
T32_P3,32,2,Twitter::miss_moxxa92,Twitter,2025-01-18T04:19:35Z,Jajajaja 🤪jajajaja 🤪jajajaja 🤪 👇🏻👇🏻👇🏻👇🏻👍🏼👇🏻👇🏻👇🏻👇🏻👍🏼👇🏻👇🏻,1434
T32_P3,32,3,Twitter::@ElGalloGamingMx,Twitter,2025-11-22T23:39:41Z,"Oigan, ¿y alguien apoya a Mueblegoitia?. Ni un post he visto a favor del cabron jajaja. #LaGranjaVIP #LaGranjaVIPMX",1114
T32_P3,32,4,Twitter::miss_moxxa92,Twitter,2025-07-30T22:53:20Z,Jajajaja hahaha jajajaja hahaha 😂 👇🏻👇🏻🤣👇🏻👇🏻👇🏻🤣👇🏻👇🏻🤣👇🏻👇🏻,868
T33_P1,33,1,Twitter::MaElviraSalazar,Twitter,2025-09-04T17:33:14Z,"Diosdado Cabello, ni se te ocurra tocar a María Corina Machado. Estados Unidos y el mundo entero están mirando. Si algo le pasa, tú y tus cómplices no tendrán dónde esconderse y la ira de Dios caerá sobre ti como un trueno.",36519
T33_P1,33,2,Twitter::Milenio,Twitter,2025-09-11T00:23:50Z,"▶️ “Por favor hagan todo para salvar a mi mamá, no le tocaba estar ahí”: hija de la señora Alicia Matías Teodoro, mujer que cubrió con su cuerpo y salvó a bebé de 2 años de explosión de pipa en Iztapalapa, habla sobre la salud de su madre 📹 Lauro Galicia para MILENIO",20492
T33_P1,33,3,Twitter::Alfie_Acosta,Twitter,2025-06-20T23:10:34Z,"Ésta pinche vende patrias es MÓNICA SOTO, presidenta del @TEPJF_informa. Tiene nexos con AMLO, a quién le revocó sentencias en 36 ocasiones, su papá es asesor de la plagiaria Yasmín Esquivel y apoya a la 4T para censurar a quiénes estén en contra de ellos. Que chingue su madre.",10585
T33_P1,33,4,Twitter::GuajeSalvaje,Twitter,2025-03-09T09:44:22Z,"¿Mónica Otra no era esa dirigente de izquierdas que fue imputada por valerse de su cargo para encubrir a su marido, condenado por abusos sexuales a una menor tutelada? Ayer presumía de feminista por el 8-M. Cuánta hipocresía y falta de escrúpulos.",10347
T33_P2,33,1,Twitter::MonicaToledoCa1,Twitter,2024-11-19T03:25:42Z,Parece que pasó una bomba atómica en nuestra selva maya. Y que dice la ambientalista ??? Haciéndose pendeja como de costumbre!!,20152
T33_P2,33,2,Twitter::MonicaToledoCa1,Twitter,2024-11-17T17:03:10Z,No mientan por dios. Los mexicanos ya estamos hasta la madre de sus mentiras. Antes solo era López. Pero ahora toda esta secta se la pasa esparciendo puras falacias…,13453
T33_P2,33,3,Twitter::Veronica_LDS,Twitter,2025-07-31T19:29:01Z,"Se fue mi Mamá después de una larga y desigual lucha que peleó hasta el final.Nadie quería la vida más que ella quien fue una guerrera siempre. Estoy rota, no tiene fin mi dolor...el silencio que dejó duele en el alma. Le gustaba ésta red y por éso merecía su despedida ❤️",12387
T33_P2,33,4,Twitter::RogerAderly,Twitter,2024-11-30T01:27:37Z,"Antony Yumbato Panduro había cumplido 18 años en julio de este año. Natural de Nauta en Loreto. Llegó a Lima hace un año por mejores oportunidades. Estuvo viviendo en Lurin. Quería estudiar y sobresalir. Aprendió el arte de barbero gracias a su papá y empezó a trabajar de ello en Chorrillos cuando se fue a vivir allá. Él quería ser enfermero, estaba ahorrando para estudiar y, a la vez, ayudar a su mamá. Ayer jueves 2",11634
T33_P3,33,1,Twitter::___tupadre,Twitter,2025-11-03T02:12:59Z,"Lo que pasó en el Palacio de Gobierno en Morelia, Michoacán, exigiendo justicia para Carlos Manzo, debe pasar en Palacio Nacional el 15 de noviembre. Los mexicanos de bien ya estamos hasta la madre del Narcogobierno de Morena. #RENUNCIACLAUDIA #FueClaudia #FueraMorena",15208
T33_P3,33,2,Twitter::alazamo123,Twitter,2024-11-02T21:40:27Z,"Se los dije, se está victimizando solita, debería de tener la misma verraquera que tenía cuando estaba bajo las enagüas de Barbosa y Mancera. ¡Nos salió además de mojigata, pantallera!",10105
T33_P3,33,3,Twitter::Monicao2712,Twitter,2024-12-24T17:54:55Z,"📌Aquí les dejo un mensaje para esta navidad, de mi querido presidente @lopezobrador_ y su querida ️esposa. ❤️ ""Hoy es nochebuena y se recuerda el nacimiento de Jesús Cristo, que también es predicador del humanismo y del amor. Esta noche es para desear mucha felicidad a todas, a todos! 🌲 Que Vivan momentos de dicha, que los pobres no pierdan nunca la fe, la esperanza de un mejor porvenir, para eso todos los mexicanos ",8393
