palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
tragedia,10,1,broker,0.8472,-1.3759,12
persecucion,10,8,broker,0.72,-0.2182,5
torre,10,3,broker,0.75,-1.294,4
original,10,11,broker,0.7755,-0.1361,7
demonio,10,17,broker,0.8163,0.0,7
capacitado,10,15,broker,0.75,-0.5883,4
licenciado,10,9,broker,0.8163,-1.2247,7
inmobiliario,10,10,broker,0.72,0.3536,5
inservible,10,6,broker,0.5,-0.7717,2
refuerza,10,11,periferico,0.0,-0.8165,1
tecnologico,10,11,broker,0.56,0.5443,5
circuito,10,12,periferico,0.4444,-0.3536,3
federacion,10,0,periferico,0.48,-0.6007,5
legislativo,10,0,broker,0.72,-1.1316,5
guardar,10,10,broker,0.8926,-0.4419,11
secuestrado,10,2,broker,0.72,-0.6773,5
romero,10,10,broker,0.8,-1.2374,5
pongansar,10,7,broker,0.8,-0.7071,5
escombro,10,1,periferico,0.0,-0.5665,3
invocar,10,17,broker,0.72,1.4142,5
temer,10,15,broker,0.8333,-1.5689,6
renunciar,10,13,broker,0.875,-0.4811,8
financiar,10,13,broker,0.5,-0.4811,2
cartera,10,12,periferico,0.0,-1.4142,1
contundente,10,7,broker,0.8,-0.7071,5
denunciaciudadana,10,1,broker,0.5,-1.3759,2
grosero,10,13,broker,0.5,-1.1547,2
durango,10,10,broker,0.8,-1.2374,5
escoria,10,17,broker,0.625,-1.4142,4
asesor,10,8,broker,0.5,-1.4184,2
maya,10,3,periferico,0.4444,-0.7548,3
monitoreo,10,11,broker,0.5,-0.8165,2
exterior,10,12,broker,0.7778,-0.3536,6
conversacion,10,2,broker,0.6667,-1.143,3
tipejo,10,4,broker,0.6667,-1.1209,3
complejo,10,11,periferico,0.0,-1.4969,1
instante,10,8,periferico,0.4444,-0.2182,3
apartar,10,0,periferico,0.0,-1.397,1
comunicador,10,10,periferico,0.0,-1.2374,1
morbo,10,8,periferico,0.0,-0.8183,1
monica,27,0,broker,0.9477,0.0,124
villarreal,27,0,broker,0.9485,0.0,137
presidenta,27,-1,broker,0.954,1.2247,142
municipal,27,-1,broker,0.9355,1.2247,113
anaya,27,0,broker,0.8821,0.0,77
excelente,27,4,broker,0.9209,1.1043,98
alcaldesa,27,4,broker,0.8816,1.1043,73
lic,27,4,broker,0.8534,0.3313,36
fortalecer,27,1,broker,0.8704,1.7737,79
compromiso,27,3,broker,0.8739,1.1896,79
dif,27,6,broker,0.8725,0.5774,40
reafirmar,27,3,broker,0.8114,1.1896,41
adriana,27,6,broker,0.8707,0.5774,21
tampiqueno,27,8,broker,0.8401,1.4142,58
construir,27,1,broker,0.8388,1.4996,59
ayuntamiento,27,-1,broker,0.8337,0.0,39
esfuerzo,27,3,broker,0.8355,1.1896,65
entregar,27,5,broker,0.8415,0.0798,37
administracion,27,3,broker,0.8481,0.2379,51
reconocer,27,3,broker,0.8388,0.7137,52
encabezar,27,5,broker,0.8512,-0.8779,25
educacion,27,5,broker,0.815,1.7558,60
villareal,27,4,broker,0.8587,-0.4417,19
futuro,27,1,broker,0.8186,0.9514,48
entrega,27,5,broker,0.822,1.2769,48
humanista,27,-1,broker,0.8724,0.0,27
escuela,27,5,broker,0.7996,1.5164,46
participacion,27,1,broker,0.8281,0.6772,48
iniciativa,27,1,broker,0.8329,0.4031,43
contribuir,27,3,broker,0.8071,0.2379,36
respaldo,27,3,broker,0.8156,-1.1896,30
avanzar,27,1,broker,0.8079,0.6772,37
sociedad,27,1,broker,0.824,0.9514,50
vision,27,-1,broker,0.791,-1.2247,32
reconocimiento,27,3,broker,0.8112,0.2379,47
tampiquenos,27,4,broker,0.8118,-0.4417,21
ceremonia,27,5,broker,0.8264,0.3192,33
dialogo,27,1,broker,0.8283,-0.1451,31
avance,27,1,broker,0.8368,-0.6934,27
generacion,27,1,broker,0.8137,-0.1451,31
destacado,27,4,broker,0.8316,0.3313,28
alumno,27,5,broker,0.8008,0.5587,32
fomentar,27,1,broker,0.8131,0.129,34
estudiante,27,5,broker,0.7706,0.3192,35
vocacion,27,3,broker,0.8047,-0.2379,26
comprometido,27,1,broker,0.816,-0.6934,25
civico,27,5,broker,0.7616,0.3192,25
desarrollar,27,-1,broker,0.828,-1.2247,23
escolar,27,5,broker,0.7682,0.5587,27
juventud,27,8,broker,0.8367,-0.7071,28
augusto,27,5,broker,0.8089,-1.1173,15
crecimiento,27,1,broker,0.7968,-0.4192,25
consolidar,27,1,broker,0.7664,-0.4192,21
educativo,27,5,broker,0.7756,0.5587,30
cercania,27,8,broker,0.8512,-0.7071,17
fortalecimiento,27,3,broker,0.7977,-0.2379,23
inauguracion,27,6,broker,0.8194,-1.7321,12
plantel,27,5,broker,0.6704,0.3192,19
realizamos,27,5,broker,0.8304,-1.3567,17
agradable,27,4,broker,0.7769,-1.9878,11
productivo,27,3,broker,0.831,-1.6654,19
ninos,27,5,broker,0.7978,-0.6385,19
comunitario,27,6,broker,0.8299,0.5774,21
arenal,27,5,broker,0.82,-1.8356,10
convencido,27,1,broker,0.7811,-1.7899,13
sostenible,27,1,broker,0.7143,-0.9675,14
formacion,27,3,broker,0.7778,-1.6654,18
academico,27,5,broker,0.7851,-0.399,22
concluir,27,5,broker,0.7822,-1.3567,15
intercambio,27,1,broker,0.8,-1.7899,10
love,20,0,periferico,0.34,2.0806,10
time,20,0,periferico,0.2449,1.2081,7
centeno,20,2,periferico,0.0,0.4985,3
maryfer,20,2,periferico,0.0,0.4985,3
one,20,0,periferico,0.0,1.2081,6
inteligencia,20,4,broker,0.8533,2.414,15
inteligente,20,4,broker,0.716,-0.0928,9
informacionparati,20,3,periferico,0.0,0.0,4
latinus,20,3,broker,0.5,-2.2913,2
baja,20,1,periferico,0.449,0.8687,7
california,20,1,broker,0.7337,1.3513,13
american,20,0,periferico,0.0,0.7718,5
ela,20,6,broker,0.5,1.7889,6
voces,20,6,periferico,0.0,0.0,2
chino,20,7,conector_provincial,0.8064,2.7777,25
chamaco,20,3,periferico,0.0,0.0,4
tenebrozo,20,3,periferico,0.0,0.0,4
orale,20,3,periferico,0.449,0.7638,7
cancer,20,2,broker,0.76,1.1077,10
doctor,20,2,broker,0.6627,2.3262,13
muito,20,6,periferico,0.0,0.8944,3
criticar,20,5,broker,0.8166,1.6903,13
seguramente,20,5,broker,0.8611,0.8452,12
estudio,20,3,broker,0.8203,0.7638,16
pista,20,3,periferico,0.0,0.7638,5
arancel,20,7,periferico,0.0,0.3831,3
colectivo,20,8,broker,0.5,0.5774,2
desaparecido,20,8,broker,0.6667,0.5774,3
asqueroso,20,7,broker,0.6667,-0.5747,3
profesional,20,1,broker,0.7222,0.8687,12
maestro,20,1,broker,0.8395,0.8687,18
depresion,20,5,broker,0.625,0.0,4
sureste,20,1,broker,0.5,-1.0618,2
origen,20,9,periferico,0.4444,2.0,3
bless,20,0,periferico,0.0,0.3356,4
paciente,20,2,broker,0.625,-0.1108,4
essa,20,6,periferico,0.0,0.8944,3
turma,20,6,periferico,0.0,-0.8944,1
entrevista,20,11,broker,0.75,-0.5774,4
ingreso,20,7,broker,0.8148,-0.0958,9
mental,20,5,broker,0.6122,1.6903,7
dejate,20,12,broker,0.8395,1.4142,9
rafael,20,5,broker,0.6667,-0.8452,3
interesar,20,1,broker,0.6446,1.3513,11
multimedios,20,11,periferico,0.0,1.7321,3
zamora,20,11,broker,0.5,-0.5774,2
jaime,20,4,broker,0.6667,-0.0928,3
abogada,20,2,periferico,0.0,-0.1108,2
momia,20,1,broker,0.6122,0.3861,7
pantalon,20,1,periferico,0.375,-0.0965,4
promesa,20,1,periferico,0.0,-1.0618,1
narrar,20,12,broker,0.5,-0.7071,2
television,20,1,broker,0.6667,-1.0618,3
miami,20,0,periferico,0.0,-0.9732,1
fallecido,20,8,broker,0.6667,-1.7321,3
estrella,20,9,broker,0.75,-0.5,4
god,20,0,periferico,0.0,-0.5369,2
internet,20,12,broker,0.5,-0.7071,2
sendo,20,6,periferico,0.0,-0.8944,1
keep,20,0,periferico,0.0,-0.1007,3
profesion,20,5,broker,0.6667,-0.8452,3
forever,20,0,broker,0.5,-0.9732,2
blanca,20,9,broker,0.6667,-0.5,3
esperer,20,7,periferico,0.0,-0.5747,1
uds,20,1,broker,0.6173,0.8687,9
florida,20,0,periferico,0.0,-1.4094,1
videos,20,0,broker,0.7778,-0.5369,6
lorena,20,9,periferico,0.0,-0.5,1
bloquear,20,7,broker,0.64,-0.0958,5
record,20,0,broker,0.625,-0.5369,4
vestido,20,10,broker,0.8333,-0.5,6
contratar,20,10,periferico,0.0,2.0,2
comunicado,20,7,periferico,0.0,-1.0536,1
remesa,20,1,periferico,0.0,-1.0618,1
ignorar,20,1,periferico,0.0,0.3861,4
guia,20,13,periferico,0.0,-1.4142,1
episodio,20,13,broker,0.5,0.7071,2
extraterrestr,20,13,periferico,0.0,0.7071,1
visto,20,8,periferico,0.4444,0.5774,3
habiar,20,1,periferico,0.0,-1.5444,1
guapo,20,9,broker,0.625,-0.5,4
homero,20,8,periferico,0.0,0.5774,1
monarca,20,8,periferico,0.0,0.5774,1
protagonista,20,6,periferico,0.0,-0.8944,1
cine,20,10,broker,0.5,-0.5,2
fentanilo,20,7,periferico,0.0,-0.0958,2
octavio,20,2,periferico,0.0,-0.72,1
unicamente,20,10,periferico,0.0,-0.5,1
mentalidad,20,4,periferico,0.0,-0.9285,1
queria,20,6,broker,0.5,-0.8944,2
bolsa,20,8,periferico,0.0,-1.7321,1
nocturno,20,10,periferico,0.0,-0.5,1
anabel,20,2,periferico,0.0,-1.3292,1
milenio,20,11,periferico,0.0,-0.5774,1
imaginate,20,2,broker,0.6667,-0.72,3
profugo,20,4,periferico,0.0,-0.9285,1
grata,20,7,periferico,0.0,-0.5747,1
costumbre,20,4,periferico,0.0,-0.9285,1
chin,20,4,periferico,0.4444,0.7428,3
chiqui,20,4,periferico,0.0,-0.0928,1
corresponder,20,7,broker,0.5,-0.0958,4
compasion,20,5,periferico,0.0,-0.8452,1
boda,20,2,periferico,0.0,-0.72,1
sabia,20,8,periferico,0.0,0.5774,1
patrias,20,1,broker,0.5,-1.0618,2
espera,20,2,periferico,0.0,-0.72,1
etica,20,5,periferico,0.0,-0.8452,1
fumar,20,5,periferico,0.0,0.0,2
molesto,20,4,periferico,0.0,-0.0928,1
partidista,20,5,periferico,0.0,-0.8452,1
baby,20,0,periferico,0.0,-0.5369,2
casa,15,0,broker,0.8999,0.9409,85
persona,15,0,broker,0.9184,1.7689,98
salud,15,1,broker,0.9311,1.3887,76
atencion,15,1,broker,0.9141,1.3887,69
ayudar,15,0,broker,0.8935,0.9409,56
medico,15,1,broker,0.898,0.9258,42
programa,15,2,conector_provincial,0.9127,3.4503,74
servicio,15,6,broker,0.9144,1.2247,68
agua,15,5,broker,0.8981,2.4744,61
ofrecer,15,6,broker,0.8604,1.2247,35
hospital,15,1,broker,0.8992,-0.4629,25
duda,15,0,broker,0.8834,0.5269,27
gratuito,15,3,broker,0.8691,1.3927,32
sonrisas,15,2,broker,0.7812,0.6901,16
carretera,15,4,conector_provincial,0.8632,2.6612,33
cuidado,15,2,broker,0.8687,0.345,33
consulta,15,3,broker,0.8118,0.3714,21
potable,15,5,broker,0.7934,0.4028,11
vulnerable,15,10,broker,0.7934,-0.7071,11
totalmente,15,8,broker,0.875,0.0,24
prioridad,15,1,broker,0.8356,0.0,15
inmediato,15,1,broker,0.7959,0.0,14
recorrido,15,10,broker,0.8834,1.4142,27
alos,15,0,broker,0.7755,0.1129,14
solucion,15,5,broker,0.8787,0.4028,26
fuga,15,5,broker,0.78,-0.1151,10
carril,15,4,broker,0.5625,1.6518,8
circulacion,15,4,broker,0.8125,0.1376,8
placa,15,4,broker,0.8272,0.6424,18
registro,15,9,broker,0.8704,1.4142,18
dental,15,3,broker,0.759,0.3714,19
colosio,15,2,broker,0.56,0.0,5
donaldo,15,2,broker,0.6111,0.0,6
lunes,15,7,broker,0.8643,0.1054,19
corte,15,3,broker,0.8299,0.3714,21
rapido,15,4,broker,0.8443,0.6424,17
registrar,15,9,broker,0.8617,1.4142,21
costo,15,3,broker,0.8416,0.8821,25
acceder,15,9,broker,0.7901,-0.7071,9
servidor,15,8,broker,0.8359,0.8864,16
imss,15,3,broker,0.8643,-1.1606,19
modulo,15,2,broker,0.8264,-0.6901,11
naranja,15,0,broker,0.6122,-0.3011,7
tecnologia,15,8,broker,0.7603,0.8864,11
crisis,15,8,broker,0.8056,0.0,12
verdura,15,3,broker,0.7337,0.3714,13
habitante,15,9,broker,0.8264,-0.7071,11
universidad,15,2,broker,0.7756,1.3801,19
medica,15,1,broker,0.6111,-0.4629,6
provincia,15,7,broker,0.625,0.1054,4
bendito,15,0,periferico,0.4062,0.5269,8
directamente,15,5,broker,0.8582,-0.1151,23
articulo,15,8,broker,0.7778,-0.8864,6
sujeto,15,4,broker,0.8099,0.1376,11
ave,15,4,broker,0.6531,0.6424,7
bucal,15,2,broker,0.6667,0.0,6
precaucion,15,4,broker,0.6562,1.1471,8
electrodomestico,15,3,broker,0.58,0.3714,10
sinverguenzas,15,4,periferico,0.0,-0.8718,2
exclusivo,15,7,broker,0.5,-0.6325,2
avisar,15,7,broker,0.8144,2.319,19
recomendar,15,4,broker,0.8581,0.6424,17
facultad,15,2,broker,0.7929,0.345,13
barrio,15,7,broker,0.8711,0.8433,15
anunciar,15,2,broker,0.8402,-0.345,13
uat,15,2,periferico,0.449,0.6901,7
fruto,15,0,broker,0.6111,-0.7151,6
movil,15,3,broker,0.7654,-1.1606,9
est,15,8,broker,0.7222,-1.7728,6
jalar,15,0,broker,0.625,-1.1291,4
marzo,15,7,broker,0.8194,0.8433,12
rumbo,15,8,broker,0.7934,1.7728,11
abarrot,15,3,periferico,0.0,0.3714,6
avalar,15,1,broker,0.6667,-1.3887,3
difusion,15,7,broker,0.625,0.1054,4
motociclista,15,4,broker,0.74,1.1471,10
madrugada,15,9,broker,0.78,-0.7071,10
bulevar,15,7,periferico,0.0,0.1054,2
enojar,15,4,broker,0.6667,-0.8718,3
armamento,15,9,periferico,0.375,-0.7071,4
fruta,15,3,broker,0.625,-2.1819,4
ministerio,15,4,periferico,0.32,-0.8718,5
rodilla,15,8,periferico,0.4444,-0.8864,3
exploracion,15,6,broker,0.64,0.0,5
caracter,15,7,periferico,0.0,-1.3703,1
chocolate,15,5,periferico,0.0,-1.1509,1
indispensable,15,6,broker,0.5,-1.2247,2
sostenibilidad,15,2,broker,0.75,-0.6901,4
opcion,15,2,broker,0.7901,-0.6901,9
tomen,15,4,broker,0.5,-0.3671,2
priorizar,15,8,broker,0.7347,0.8864,7
mmm,15,4,broker,0.625,-0.8718,4
avanza,15,7,broker,0.6667,-0.6325,3
vestir,15,7,broker,0.6111,0.8433,6
adquirido,15,8,broker,0.5,-0.8864,2
agresion,15,5,periferico,0.375,-0.633,4
residencia,15,7,periferico,0.0,-1.3703,1
iclei,15,5,periferico,0.0,-0.633,1
poniente,15,2,broker,0.5,-0.6901,2
seriedad,15,0,periferico,0.4444,-1.1291,3
previamente,15,8,broker,0.72,0.0,5
champayan,15,2,periferico,0.0,-0.345,2
tratado,15,7,periferico,0.0,-1.3703,1
finalidad,15,2,broker,0.75,-0.6901,4
sanitario,15,2,periferico,0.0,-1.0351,2
inmediatamente,15,5,broker,0.72,-0.633,5
representado,15,2,periferico,0.0,-1.0351,1
colapso,15,4,broker,0.5,-0.8718,2
fundacion,15,10,broker,0.8,-0.7071,5
marquez,15,4,broker,0.6667,-0.8718,3
alfonso,15,6,periferico,0.0,-1.2247,1
historicamente,15,2,broker,0.625,-0.345,4
tinoco,15,2,periferico,0.4444,-0.345,3
piloto,15,4,periferico,0.0,-0.8718,1
lee,15,1,broker,0.5,-1.3887,2
acuerdense,15,0,broker,0.6667,-1.5431,3
zapatilla,15,7,periferico,0.0,0.1054,2
modernizar,15,4,broker,0.5,-0.8718,2
explorar,15,6,periferico,0.0,0.0,2
indignar,15,4,broker,0.5,-0.8718,2
papas,15,4,periferico,0.0,-0.8718,1
zapopan,15,4,broker,0.5,-0.3671,2
llegar,26,-1,broker,0.9237,0.0,70
mexico,26,2,broker,0.9564,2.0656,115
mundo,26,4,broker,0.917,2.2361,59
video,26,3,conector_provincial,0.9055,2.8868,58
apoyar,26,8,broker,0.9305,2.1106,56
ganar,26,1,broker,0.9071,0.4082,48
partido,26,1,broker,0.9127,0.4082,38
cartel,26,0,broker,0.8955,1.194,37
grupo,26,0,broker,0.9036,1.6916,47
perder,26,5,broker,0.907,2.1828,42
mundial,26,1,broker,0.9198,0.4082,36
cdmx,26,2,broker,0.8971,1.0328,27
subir,26,3,broker,0.8978,0.9623,30
espana,26,7,broker,0.8964,1.4969,26
final,26,10,broker,0.8968,0.0,39
jefe,26,0,broker,0.8431,0.6965,23
futbol,26,1,broker,0.8366,1.3608,19
terrorista,26,0,broker,0.8733,0.199,23
zocalo,26,2,broker,0.8521,0.0,13
guadalajara,26,2,broker,0.8672,-0.5164,16
enfrentar,26,10,broker,0.89,0.0,20
serar,26,9,broker,0.8711,-0.7845,15
show,26,3,broker,0.8889,0.1925,15
emocion,26,6,broker,0.8789,0.6911,17
operacion,26,11,broker,0.892,1.4142,19
capital,26,5,broker,0.875,-0.3638,16
canada,26,4,broker,0.876,-0.4472,11
chica,26,-1,broker,0.9067,0.0,15
china,26,4,broker,0.8757,-0.4472,13
europa,26,4,broker,0.8642,-0.4472,9
noreste,26,0,periferico,0.48,0.6965,10
panama,26,4,broker,0.8,-0.4472,5
preparar,26,9,broker,0.9067,0.5883,15
auto,26,5,broker,0.8472,0.4851,12
sicario,26,0,broker,0.8163,-0.2985,14
copa,26,1,broker,0.8047,0.4082,13
zetas,26,0,periferico,0.0,-0.796,4
tamal,26,9,broker,0.88,1.9612,10
corea,26,4,broker,0.75,-0.4472,4
favorito,26,3,broker,0.8194,0.1925,12
tula,26,2,periferico,0.4444,-0.5164,3
animalito,26,1,broker,0.84,-1.4969,10
top,26,3,periferico,0.0,-0.5774,1
regional,26,0,broker,0.84,-1.2935,10
suficiente,26,11,broker,0.8828,0.0,16
mafin,26,8,periferico,0.0,-0.603,1
marta,26,8,periferico,0.0,0.3015,2
significar,26,9,broker,0.8889,0.5883,15
andrea,26,8,broker,0.8163,-0.603,7
visual,26,13,broker,0.7778,0.0,6
fest,26,7,broker,0.625,0.5443,4
destruccion,26,7,broker,0.88,-0.4082,10
escena,26,6,broker,0.8163,-0.2592,7
convocar,26,2,broker,0.7347,0.0,7
tropa,26,0,broker,0.6667,-1.2935,6
fifa,26,1,broker,0.56,-1.4969,5
enfrente,26,5,broker,0.875,-0.3638,8
tesoro,26,3,broker,0.6667,-0.5774,3
tlaxcala,26,7,broker,0.7778,0.5443,6
reflejo,26,7,broker,0.7222,0.5443,6
caida,26,11,broker,0.8889,1.4142,15
cdn,26,0,periferico,0.0,-0.796,4
metodo,26,2,periferico,0.0,-1.0328,1
televisa,26,6,conector_provincial,0.8194,2.5916,12
desafio,26,10,broker,0.72,0.0,5
traidora,26,2,periferico,0.0,-1.0328,1
ancho,26,7,broker,0.6667,-1.3608,3
rock,26,6,periferico,0.4444,0.6911,3
escala,26,11,broker,0.5,-1.4142,2
transmitir,26,6,broker,0.843,-0.2592,11
televisora,26,6,broker,0.8,-0.2592,5
combinar,26,3,broker,0.8,-0.5774,5
bella,26,5,broker,0.8333,-0.3638,6
autor,26,3,broker,0.6667,-0.5774,3
serie,26,6,broker,0.8148,-1.2094,9
gas,26,11,broker,0.88,0.0,10
autonomia,26,13,periferico,0.4444,0.0,3
accesible,26,13,broker,0.625,0.0,4
influencer,26,5,broker,0.5,-1.2127,2
resistir,26,11,broker,0.75,-1.4142,4
bogota,26,3,broker,0.5,-0.5774,2
lesionado,26,5,broker,0.625,-0.3638,4
utilidad,26,9,broker,0.5,-0.7845,2
mueble,26,8,broker,0.6667,-0.603,3
acabo,26,3,broker,0.7778,-0.1925,6
telemundo,26,6,broker,0.75,-1.2094,4
beisbol,26,6,broker,0.6667,-0.2592,3
genocidio,26,8,periferico,0.0,-0.603,1
albergar,26,9,periferico,0.0,-0.7845,1
tumaco,26,11,broker,0.5,0.0,2
nomina,26,3,broker,0.72,-0.1925,5
adopcion,26,6,broker,0.75,-0.2592,4
gatito,26,6,broker,0.75,-0.2592,4
fase,26,9,broker,0.5,-0.7845,2
toro,26,11,broker,0.75,0.0,4
implicar,26,3,periferico,0.0,-0.9623,1
ecosistema,26,7,periferico,0.0,-1.3608,1
arte,23,2,broker,0.9248,0.8148,50
cultura,23,2,broker,0.9301,0.8148,85
cultural,23,1,broker,0.9221,1.0328,73
espacio,23,1,broker,0.9418,2.0656,93
disfrutar,23,0,broker,0.9248,2.057,75
abril,23,10,broker,0.916,1.0,32
fiestas,23,10,broker,0.8163,1.0,14
metropolitano,23,1,broker,0.8864,0.0,25
tradicion,23,0,broker,0.9217,1.6713,68
plaza,23,5,broker,0.9262,1.8516,63
evento,23,4,broker,0.9334,1.5213,84
actividad,23,6,broker,0.9231,1.9161,67
invitar,23,9,broker,0.9233,0.9354,58
promover,23,6,broker,0.9178,0.8994,39
identidad,23,11,broker,0.9184,1.8708,50
experiencia,23,3,broker,0.9193,1.2089,59
hijas,23,5,broker,0.84,-0.9258,10
participar,23,9,broker,0.9276,1.8708,75
musica,23,7,broker,0.9191,1.0196,58
domingo,23,5,broker,0.912,1.3887,51
artista,23,2,broker,0.9178,-0.4527,39
encuentro,23,6,broker,0.9164,1.9161,52
celebracion,23,0,broker,0.9086,0.5143,38
talento,23,8,broker,0.9273,1.3416,54
riqueza,23,1,broker,0.8785,-0.5164,24
zacil,23,4,broker,0.9263,0.8452,49
turistico,23,3,broker,0.9151,1.2089,43
promocion,23,3,broker,0.8367,-0.5256,14
fiesta,23,7,broker,0.9097,1.0196,48
costa,23,13,broker,0.9112,1.7321,26
festival,23,13,broker,0.9018,-0.5774,41
llenar,23,8,broker,0.9237,1.3416,43
presentacion,23,12,broker,0.9221,0.9701,41
exposicion,23,2,broker,0.8945,1.4486,34
invitacion,23,4,broker,0.8587,0.169,19
union,23,0,broker,0.8978,-0.6428,30
visitar,23,3,broker,0.9031,0.6307,34
teatro,23,1,broker,0.9152,0.0,25
artistico,23,12,broker,0.8954,0.9701,28
huasteco,23,5,broker,0.8918,0.0,29
visitante,23,3,broker,0.8889,0.6307,30
artes,23,2,broker,0.8704,-0.4527,18
reunir,23,14,broker,0.9155,-0.75,38
creatividad,23,8,broker,0.8889,-0.2236,15
asistir,23,4,broker,0.8889,0.169,30
presente,23,7,broker,0.9184,1.5594,44
extraordinario,23,1,broker,0.8611,-0.5164,12
unir,23,11,broker,0.9135,-0.5345,34
raiz,23,11,broker,0.9112,0.2673,26
tradicional,23,0,broker,0.906,0.5143,39
atractivo,23,3,broker,0.7917,-0.5256,12
recinto,23,0,broker,0.8843,-0.6428,22
aniversario,23,4,broker,0.8832,0.169,25
acompanado,23,4,broker,0.8999,0.169,33
danza,23,14,broker,0.9067,0.5,30
reflexion,23,2,broker,0.8672,-0.4527,16
expresion,23,12,broker,0.9062,-0.4851,24
baile,23,7,broker,0.8642,0.4798,18
huasteca,23,11,broker,0.8711,0.2673,15
miercoles,23,5,broker,0.8834,0.4629,27
congreso,23,14,broker,0.8642,1.75,18
salon,23,5,broker,0.7755,-0.9258,7
jueves,23,5,broker,0.9008,0.0,22
monumental,23,0,broker,0.7467,0.1286,15
eduardo,23,4,broker,0.8264,-1.8593,11
magia,23,0,broker,0.8827,-0.6428,18
referente,23,6,broker,0.8521,-0.1173,13
docente,23,6,broker,0.6667,-1.134,3
pierdar,23,5,broker,0.8594,-0.9258,16
visita,23,3,broker,0.8544,0.6307,23
vigente,23,11,broker,0.5,-1.3363,2
muertos,23,0,broker,0.8356,-0.2571,15
homenaje,23,8,broker,0.8924,0.559,24
informativo,23,6,broker,0.7901,-0.1173,9
amistad,23,3,broker,0.7755,0.6307,14
propuesta,23,6,broker,0.72,-0.1173,10
huastecas,23,11,broker,0.8395,-0.5345,9
enriquecer,23,6,broker,0.8395,-1.134,9
asistente,23,10,broker,0.9074,-1.0,18
altar,23,0,broker,0.6173,-0.2571,9
espectacular,23,13,broker,0.8444,-0.5774,15
exhibicion,23,5,broker,0.8889,-0.9258,12
musical,23,12,broker,0.895,0.2425,20
resumen,23,6,periferico,0.4444,-0.6256,3
bombero,23,3,broker,0.716,-0.5256,9
significativo,23,10,broker,0.88,-1.0,15
respetuoso,23,9,broker,0.75,-0.9354,4
consumo,23,7,broker,0.7755,-0.5998,7
amplio,23,3,broker,0.7778,-1.6819,6
agrupacion,23,12,broker,0.7901,0.2425,9
resaltar,23,4,broker,0.82,-1.1832,10
nautico,23,0,broker,0.7812,-1.0285,8
bienvenida,23,6,broker,0.8402,0.391,13
diputados,23,14,broker,0.6667,-0.75,3
valorar,23,9,broker,0.7901,0.0,9
comparsa,23,7,broker,0.75,-0.06,8
merito,23,8,broker,0.8438,-1.0062,8
mobiliario,23,1,periferico,0.0,-1.0328,1
planear,23,6,broker,0.72,-0.6256,5
arturo,23,6,broker,0.6111,-0.1173,6
discusion,23,14,broker,0.5,-0.75,2
durar,23,8,periferico,0.0,-1.0062,1
proximamente,23,7,broker,0.5,-1.1395,2
tigre,23,13,broker,0.6667,-0.5774,3
park,23,9,periferico,0.0,-0.9354,1
periodistas,23,7,periferico,0.0,-1.1395,1
platillo,23,0,broker,0.72,-1.4142,5
fomento,23,12,broker,0.5,-1.9403,2
elaboracion,23,6,broker,0.5,-1.134,2
invaluable,23,8,periferico,0.0,-1.0062,1
recibimiento,23,3,periferico,0.4444,-1.6819,3
fauna,23,9,periferico,0.0,0.0,2
silvestre,23,9,periferico,0.0,-0.9354,1
alberca,23,1,periferico,0.0,-1.0328,1
mamon,23,7,periferico,0.0,-1.1395,1
conformado,23,2,periferico,0.0,-1.7202,1
